x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2016-11-29,4.555,4.73,4.915,5.0075,5.135,5.2525,5.363,5.472,5.583,None,None
,2016-11-30,4.555,4.7275,4.92,5.0175,5.1425,5.2575,5.367,5.478,5.588,None,None
,2016-12-01,4.555,4.73,4.9125,5.0125,5.13,5.25,5.36,5.47,5.58,None,None
,2016-12-02,4.5475,4.73,4.9325,5.0125,5.135,5.27,5.38,5.49,5.6,None,None
,2016-12-05,4.545,4.74,4.925,5.0225,5.1525,5.2775,5.388,5.497,5.608,None,None
,2016-12-06,4.5525,4.7525,4.9525,5.0525,5.185,5.3175,5.428,5.538,5.647,None,None
,2016-12-07,4.5525,4.7525,4.9675,5.0775,5.2125,5.3525,5.463,5.572,5.683,None,None
,2016-12-08,4.5525,4.765,4.9625,5.09,5.23,5.37,5.48,5.59,5.7,None,None
,2016-12-09,4.5525,4.7925,5.0275,5.1575,5.3025,5.4425,5.553,5.663,5.772,None,None
,2016-12-12,4.5525,4.7875,5.0425,5.17,5.3075,5.4525,5.563,5.672,5.783,None,None
,2016-12-13,4.5525,4.8,5.0625,5.195,5.3475,5.49,5.6,5.713,5.822,None,None
,2016-12-14,4.5525,4.795,5.0675,5.1875,5.335,5.4825,5.595,5.708,5.817,None,None
,2016-12-15,4.5525,4.805,5.0725,5.2025,5.3475,5.495,5.633,5.77,5.908,None,None
,2016-12-16,4.55,4.805,5.0875,5.2075,5.3475,5.49,5.628,5.765,5.903,None,None
,2016-12-19,4.55,4.805,5.0875,5.2075,5.3475,5.49,5.628,5.765,5.903,None,None
,2016-12-20,4.55,4.8075,5.0975,5.2475,5.3825,5.5225,5.672,5.828,5.978,None,None
,2016-12-21,4.55,4.815,5.095,5.235,5.3775,5.515,5.665,5.817,5.978,None,None
,2016-12-22,4.55,4.8125,5.095,5.23,5.375,5.5125,5.658,5.813,5.967,None,None
,2016-12-23,4.55,4.81,5.1,5.24,5.3825,5.535,5.683,5.838,5.995,None,None
,2016-12-26,4.55,4.81,5.1,5.24,5.3825,5.535,5.683,5.838,5.995,None,None
,2016-12-27,4.55,4.81,5.1,5.245,5.3925,5.5425,5.692,5.845,6,None,None
,2016-12-28,4.55,4.8075,5.0925,5.2275,5.3675,5.515,5.647,5.795,5.963,None,None
,2016-12-29,4.55,4.81,5.0975,5.23,5.37,5.51,5.65,5.808,5.975,None,None
,2016-12-30,4.57,4.8075,5.09,5.22,5.365,5.51,5.663,5.813,5.963,None,None
,2017-01-02,4.8075,5.09,5.22,5.365,5.51,5.663,5.813,5.963,None,None,None
,2017-01-03,4.82,5.09,5.235,5.365,5.515,5.67,5.825,5.98,None,None,None
,2017-01-04,4.82,5.09,5.24,5.38,5.525,5.675,5.83,5.985,None,None,None
,2017-01-05,4.8275,5.1175,5.2475,5.3875,5.52,5.68,5.825,6.017,None,None,None
,2017-01-06,4.8225,5.12,5.27,5.4025,5.545,5.708,5.853,6.055,None,None,None
,2017-01-09,4.8225,5.1305,5.2775,5.43,5.57,5.728,5.865,6.08,None,None,None
,2017-01-10,4.8225,5.135,5.2925,5.44,5.58,5.74,5.885,6.085,None,None,None
,2017-01-11,4.8225,5.135,5.2925,5.44,5.58,5.74,5.885,6.085,None,None,None
,2017-01-12,4.8225,5.1325,5.2725,5.4225,5.5575,5.715,5.85,6.05,None,None,None
,2017-01-13,4.8225,5.1325,5.2725,5.4225,5.5575,5.715,5.85,6.05,None,None,None
,2017-01-16,4.8225,5.1325,5.2725,5.4225,5.5575,5.715,5.85,6.05,None,None,None
,2017-01-17,4.825,5.14,5.295,5.435,5.575,5.735,5.892,6.11,None,None,None
,2017-01-18,4.8375,5.1125,5.29,5.4425,5.5875,5.735,5.89,6.053,None,None,None
,2017-01-19,4.8375,5.1425,5.315,5.4625,5.5975,5.735,5.895,6.058,None,None,None
,2017-01-20,4.8375,5.1275,5.305,5.4525,5.5975,5.745,5.91,6.072,None,None,None
,2017-01-23,4.8375,5.1275,5.295,5.4425,5.5825,5.725,5.885,6.047,None,None,None
,2017-01-24,4.8375,5.1275,5.305,5.4575,5.6075,5.755,5.915,6.078,None,None,None
,2017-01-25,4.8425,5.1325,5.31,5.4625,5.6125,5.76,5.92,6.083,None,None,None
,2017-01-26,4.8425,5.1325,5.31,5.4625,5.6125,5.76,5.92,6.083,None,None,None
,2017-01-27,4.8475,5.135,5.3125,5.465,5.615,5.763,5.922,6.085,None,None,None
,2017-01-30,4.85,5.1825,5.35,5.5,5.65,5.785,5.928,6.083,None,None,None
,2017-01-31,4.865,5.1975,5.3725,5.5225,5.675,5.83,5.972,6.15,None,None,None
,2017-02-01,4.875,5.2225,5.42,5.565,5.705,5.855,6.003,6.222,None,None,None
,2017-02-02,4.8675,5.22,5.4175,5.5675,5.695,5.858,6,6.24,None,None,None
,2017-02-03,4.865,5.2225,5.42,5.585,5.7225,5.883,6.033,6.255,None,None,None
,2017-02-06,4.8625,5.2275,5.425,5.5775,5.71,5.878,6.02,6.238,None,None,None
,2017-02-07,4.8625,5.2275,5.425,5.5775,5.71,5.878,6.02,6.238,None,None,None
,2017-02-08,4.865,5.23,5.43,5.59,5.725,5.89,6.033,6.26,None,None,None
,2017-02-09,4.8825,5.2675,5.46,5.6175,5.77,5.933,6.085,6.297,None,None,None
,2017-02-10,4.89,5.2825,5.48,5.6475,5.8025,5.955,6.11,6.333,None,None,None
,2017-02-13,4.8975,5.3,5.5425,5.7125,5.8725,6.025,6.192,6.415,None,None,None
,2017-02-14,4.9,5.31,5.555,5.735,5.8975,6.05,6.21,6.435,None,None,None
,2017-02-15,4.9,5.3175,5.59,5.7625,5.925,6.088,6.247,6.478,None,None,None
,2017-02-16,4.9,5.315,5.61,5.775,5.9425,6.088,6.253,6.48,None,None,None
,2017-02-17,4.9,5.32,5.6425,5.8,5.9775,6.14,6.303,6.543,None,None,None
,2017-02-20,4.9,5.32,5.6425,5.8,5.9775,6.14,6.303,6.543,None,None,None
,2017-02-21,4.9,5.32,5.6575,5.8275,6.0175,6.178,6.342,6.588,None,None,None
,2017-02-22,4.905,5.31,5.6425,5.8225,6.0275,6.192,6.363,6.61,None,None,None
,2017-02-23,4.9025,5.325,5.6375,5.83,6.0125,6.183,6.365,6.607,None,None,None
,2017-02-24,4.9,5.315,5.64,5.83,6.015,6.192,6.37,6.595,None,None,None
,2017-02-27,4.9,5.315,5.64,5.83,6.015,6.192,6.37,6.595,None,None,None
,2017-02-28,4.9,5.315,5.6475,5.8375,6.0225,6.203,6.378,6.618,None,None,None
,2017-03-01,4.9,5.3175,5.665,5.875,6.065,6.255,6.43,6.69,None,None,None
,2017-03-02,4.905,5.3125,5.6575,5.8575,6.0475,6.228,6.413,6.655,None,None,None
,2017-03-03,4.9025,5.32,5.645,5.855,6.0475,6.228,6.413,6.638,None,None,None
,2017-03-06,4.895,5.3225,5.64,5.845,6.0625,6.25,6.432,6.655,None,None,None
,2017-03-07,4.9,5.3125,5.64,5.845,6.0675,6.253,6.435,6.643,None,None,None
,2017-03-08,4.8975,5.2975,5.635,5.8375,6.06,6.255,6.43,6.64,None,None,None
,2017-03-09,4.895,5.2975,5.6275,5.83,6.0525,6.24,6.415,6.62,None,None,None
,2017-03-10,4.895,5.295,5.64,5.84,6.0525,6.255,6.438,6.643,None,None,None
,2017-03-13,4.895,5.2825,5.6175,5.8275,6.0475,6.263,6.443,6.653,None,None,None
,2017-03-14,4.895,5.285,5.605,5.815,6.03,6.245,6.425,6.625,None,None,None
,2017-03-15,4.9,5.265,5.585,5.825,6.0425,6.253,6.47,6.7,None,None,None
,2017-03-16,4.895,5.2525,5.5475,5.795,6.0175,6.222,6.435,6.672,None,None,None
,2017-03-17,4.89,5.2525,5.5625,5.7925,6.0275,6.233,6.443,6.672,None,None,None
,2017-03-20,4.875,5.2225,5.5475,5.7725,6.0075,6.208,6.418,6.653,None,None,None
,2017-03-21,4.875,5.2,5.485,5.7675,5.9925,6.19,6.392,6.615,None,None,None
,2017-03-22,4.8775,5.2075,5.4875,5.7625,5.9625,6.165,6.375,6.595,None,None,None
,2017-03-23,4.8775,5.185,5.4525,5.735,5.9525,6.163,6.367,6.593,None,None,None
,2017-03-24,4.8775,5.1825,5.49,5.7675,5.9925,6.185,6.385,6.582,None,None,None
,2017-03-27,4.875,5.19,5.46,5.735,5.95,6.155,6.36,6.58,None,None,None
,2017-03-28,4.87,5.2075,5.4725,5.7525,5.9675,6.178,6.383,6.613,None,None,None
,2017-03-29,4.87,5.2075,5.4725,5.7525,5.9725,6.183,6.388,6.618,None,None,None
,2017-03-30,4.8725,5.205,5.485,5.75,5.99,6.185,6.413,6.64,None,None,None
,2017-03-31,4.8725,5.205,5.48,5.76,5.98,6.19,6.4,6.635,None,None,None
,2017-04-03,4.87,5.2025,5.47,5.755,5.97,6.178,6.385,6.607,None,None,None
,2017-04-04,4.87,5.2,5.47,5.7425,5.97,6.16,6.37,6.618,None,None,None
,2017-04-05,4.87,5.2025,5.47,5.7675,5.9925,6.197,6.397,6.653,None,None,None
,2017-04-06,4.87,5.205,5.47,5.745,5.965,6.158,6.375,6.63,None,None,None
,2017-04-07,4.87,5.205,5.47,5.745,5.965,6.158,6.375,6.63,None,None,None
,2017-04-10,4.87,5.2,5.44,5.74,5.975,6.165,6.37,6.62,None,None,None
,2017-04-11,4.8875,5.1775,5.455,5.7425,5.9625,6.155,6.35,6.553,None,None,None
,2017-04-12,4.8825,5.1775,5.44,5.7375,5.9575,6.12,6.315,6.518,None,None,None
,2017-04-13,4.87,5.195,5.415,5.71,5.895,6.065,6.28,6.507,None,None,None
,2017-04-14,4.87,5.195,5.415,5.71,5.895,6.065,6.28,6.507,None,None,None
,2017-04-17,4.8825,5.1725,5.43,5.7325,5.9275,6.085,6.28,6.482,None,None,None
,2017-04-18,4.8825,5.1725,5.43,5.7325,5.9275,6.085,6.28,6.482,None,None,None
,2017-04-19,4.87,5.2,5.4125,5.685,5.8975,6.055,6.255,6.5,None,None,None
,2017-04-20,4.88,5.205,5.425,5.68,5.9125,6.08,6.285,6.525,None,None,None
,2017-04-21,4.8775,5.205,5.4225,5.6425,5.8825,6.058,6.267,6.503,None,None,None
,2017-04-24,4.8775,5.21,5.425,5.67,5.905,6.083,6.3,6.538,None,None,None
,2017-04-25,4.8775,5.22,5.4275,5.6825,5.9225,6.113,6.295,6.572,None,None,None
,2017-04-26,4.88,5.2175,5.435,5.69,5.9375,6.12,6.317,6.58,None,None,None
,2017-04-27,4.8875,5.22,5.4375,5.69,5.9275,6.11,6.308,6.572,None,None,None
,2017-04-28,4.885,5.21,5.435,5.68,5.9175,6.1,6.295,6.557,None,None,None
,2017-05-01,4.885,5.22,5.445,5.686,5.935,6.12,6.315,6.58,None,None,None
,2017-05-02,4.885,5.22,5.4375,5.6875,5.93,6.113,6.313,6.578,None,None,None
,2017-05-03,4.885,5.2075,5.43,5.6825,5.92,6.1,6.292,6.56,None,None,None
,2017-05-04,4.885,5.205,5.44,5.6875,5.9225,6.108,6.308,6.568,None,None,None
,2017-05-05,4.885,5.205,5.44,5.6875,5.9225,6.108,6.308,6.568,None,None,None
,2017-05-08,4.885,5.2325,5.455,5.695,5.935,6.125,6.33,6.585,None,None,None
,2017-05-09,4.885,5.2275,5.465,5.695,5.9425,6.13,6.335,6.597,None,None,None
,2017-05-10,4.885,5.2175,5.465,5.6975,5.9475,6.133,6.338,6.603,None,None,None
,2017-05-11,4.885,5.2325,5.47,5.69,5.945,6.125,6.322,6.597,None,None,None
,2017-05-12,4.885,5.24,5.46,5.6825,5.93,6.067,6.303,6.565,None,None,None
,2017-05-15,4.885,5.24,5.46,5.6825,5.93,6.067,6.303,6.565,None,None,None
,2017-05-16,4.885,5.2325,5.46,5.695,5.955,6.085,6.33,6.585,None,None,None
,2017-05-17,4.885,5.23,5.4375,5.67,5.915,6.042,6.283,6.528,None,None,None
,2017-05-18,4.885,5.23,5.4175,5.635,5.88,6.01,6.265,6.5,None,None,None
,2017-05-19,4.885,5.23,5.4175,5.635,5.88,6.01,6.265,6.5,None,None,None
,2017-05-22,4.885,5.24,5.4225,5.68,5.93,6.05,6.283,6.522,None,None,None
,2017-05-23,4.885,5.245,5.43,5.685,5.91,6.04,6.43,6.515,None,None,None
,2017-05-24,4.885,5.235,5.415,5.69,5.91,6.04,6.28,6.513,None,None,None
,2017-05-25,4.885,5.23,5.4125,5.7025,5.9175,6.038,6.292,6.515,None,None,None
,2017-05-26,4.885,5.235,5.4225,5.6925,5.9175,6.035,6.29,6.515,None,None,None
,2017-05-29,4.885,5.235,5.4225,5.6925,5.9175,6.035,6.29,6.515,None,None,None
,2017-05-30,4.885,5.235,5.4225,5.6925,5.9175,6.035,6.29,6.515,None,None,None
,2017-05-31,4.8875,5.2425,5.415,5.695,5.915,6.035,6.288,6.513,None,None,None
,2017-06-01,4.8875,5.2425,5.415,5.695,5.915,6.035,6.288,6.513,None,None,None
,2017-06-02,4.8875,5.2475,5.4375,5.7025,5.92,6.055,6.295,6.54,None,None,None
,2017-06-05,4.8875,5.2475,5.4375,5.7025,5.92,6.055,6.295,6.54,None,None,None
,2017-06-06,4.8875,5.2475,5.4375,5.7025,5.92,6.055,6.295,6.54,None,None,None
,2017-06-07,4.8875,5.23,5.41,5.69,5.8975,6.05,6.297,6.525,None,None,None
,2017-06-08,4.8875,5.23,5.43,5.695,5.905,6.06,6.272,6.54,None,None,None
,2017-06-09,4.8875,5.21,5.405,5.655,5.8475,6.015,6.235,6.5,None,None,None
,2017-06-12,4.885,5.2,5.385,5.65,5.84,6.005,6.22,6.485,None,None,None
,2017-06-13,4.8875,5.205,5.4,5.67,5.86,6.013,6.188,6.49,None,None,None
,2017-06-14,4.8875,5.205,5.395,5.6675,5.855,5.995,6.155,6.453,None,None,None
,2017-06-15,4.88,5.18,5.3575,5.6275,5.8375,5.978,6.117,6.355,None,None,None
,2017-06-16,4.87,5.1775,5.33,5.5175,5.7325,5.913,6.042,6.272,None,None,None
,2017-06-19,4.8725,5.1775,5.35,5.4875,5.7,5.908,6.088,6.308,None,None,None
,2017-06-20,4.8725,5.1725,5.3375,5.5325,5.7025,5.908,6.117,6.372,None,None,None
,2017-06-21,4.8725,5.1425,5.315,5.45,5.6475,5.81,6.003,6.217,None,None,None
,2017-06-22,4.87,5.16,5.3175,5.44,5.6625,5.838,6.013,6.242,None,None,None
,2017-06-23,4.87,5.1425,5.3075,5.4875,5.6625,5.858,6.008,6.242,None,None,None
,2017-06-26,4.87,5.1425,5.3075,5.4875,5.6625,5.858,6.008,6.242,None,None,None
,2017-06-27,4.87,5.15,5.32,5.4775,5.6375,5.803,5.975,6.188,None,None,None
,2017-06-28,4.8725,5.1675,5.3125,5.5025,5.65,5.85,6.04,6.275,None,None,None
,2017-06-29,4.8975,5.195,5.355,5.5175,5.6725,5.833,5.983,6.14,None,None,None
,2017-06-30,4.8975,5.1875,5.3425,5.5275,5.6825,5.847,5.992,6.147,None,None,None
,2017-07-03,4.8975,5.1875,5.3425,5.5275,5.6825,5.847,5.992,6.147,None,None,None
,2017-07-04,4.8975,5.1875,5.3425,5.5275,5.6825,5.847,5.992,6.147,None,None,None
,2017-07-05,4.8975,5.1875,5.3275,5.4825,5.6325,5.817,5.972,6.135,None,None,None
,2017-07-06,4.8975,5.1925,5.345,5.4975,5.6325,5.813,5.963,6.128,None,None,None
,2017-07-07,4.8975,5.185,5.3475,5.5075,5.665,5.847,6.003,6.172,None,None,None
,2017-07-10,4.89,5.2025,5.355,5.5325,5.6775,5.83,6.033,6.188,None,None,None
,2017-07-11,4.895,5.21,5.35,5.505,5.665,5.835,5.992,6.163,None,None,None
,2017-07-12,4.895,5.2175,5.38,5.53,5.685,5.85,6.033,6.192,None,None,None
,2017-07-13,4.895,5.2075,5.3725,5.52,5.6875,5.85,6.03,6.21,None,None,None
,2017-07-14,4.8975,5.2375,5.3875,5.535,5.6775,5.86,6.047,6.213,None,None,None
,2017-07-17,4.895,5.2225,5.3725,5.5125,5.66,5.84,6.02,6.2,None,None,None
,2017-07-18,4.895,5.2425,5.3925,5.5425,5.705,5.863,6.047,6.253,None,None,None
,2017-07-19,4.895,5.2425,5.3925,5.5425,5.705,5.863,6.047,6.253,None,None,None
,2017-07-20,4.895,5.235,5.395,5.55,5.705,5.878,6.067,6.258,None,None,None
,2017-07-21,4.895,5.225,5.3775,5.535,5.675,5.84,6.01,6.238,None,None,None
,2017-07-24,4.895,5.23,5.375,5.53,5.6925,5.845,6.008,6.235,None,None,None
,2017-07-25,4.895,5.2325,5.39,5.565,5.7125,5.878,6.033,6.22,None,None,None
,2017-07-26,4.895,5.2325,5.3875,5.545,5.6925,5.863,6.028,6.222,None,None,None
,2017-07-27,4.895,5.2325,5.3875,5.545,5.6925,5.863,6.028,6.222,None,None,None
,2017-07-28,4.895,5.225,5.3475,5.5075,5.66,5.838,5.98,6.183,None,None,None
,2017-07-31,4.895,5.2275,5.35,5.51,5.6775,5.82,5.98,6.172,None,None,None
,2017-08-01,4.895,5.2275,5.35,5.51,5.6775,5.82,5.98,6.172,None,None,None
,2017-08-02,4.895,5.2275,5.3425,5.5025,5.6725,5.82,5.985,6.188,None,None,None
,2017-08-03,4.895,5.235,5.37,5.54,5.7025,5.888,6.033,6.23,None,None,None
,2017-08-04,4.895,5.23,5.395,5.5875,5.7425,5.913,6.078,6.275,None,None,None
,2017-08-07,4.895,5.235,5.395,5.5975,5.77,5.938,6.092,6.308,None,None,None
,2017-08-08,4.895,5.23,5.38,5.5575,5.75,5.92,6.088,6.315,None,None,None
,2017-08-09,4.895,5.23,5.365,5.54,5.7275,5.9,6.065,6.278,None,None,None
,2017-08-10,4.89,5.21,5.35,5.5225,5.6975,5.88,6.035,6.242,None,None,None
,2017-08-11,4.89,5.2075,5.345,5.5175,5.69,5.872,6.025,6.233,None,None,None
,2017-08-14,4.8925,5.215,5.3575,5.525,5.7,5.895,6.06,6.272,None,None,None
,2017-08-15,4.8925,5.215,5.355,5.525,5.72,5.915,6.08,6.292,None,None,None
,2017-08-16,4.8925,5.2375,5.38,5.55,5.7425,5.94,6.113,6.32,None,None,None
,2017-08-17,4.8925,5.2225,5.365,5.555,5.72,5.875,6.075,6.28,None,None,None
,2017-08-18,4.8925,5.22,5.36,5.505,5.66,5.853,6.055,6.258,None,None,None
,2017-08-21,4.8925,5.2225,5.3725,5.545,5.705,5.865,6.065,6.267,None,None,None
,2017-08-22,4.8925,5.235,5.4025,5.5825,5.7525,5.93,6.095,6.297,None,None,None
,2017-08-23,4.8925,5.235,5.3925,5.5625,5.74,5.925,6.088,6.283,None,None,None
,2017-08-24,4.8925,5.245,5.405,5.5725,5.75,5.925,6.095,6.292,None,None,None
,2017-08-25,4.8925,5.245,5.405,5.5725,5.75,5.925,6.095,6.292,None,None,None
,2017-08-28,4.8875,5.2525,5.4225,5.5825,5.74,5.92,6.085,6.3,None,None,None
,2017-08-29,4.8875,5.2525,5.4225,5.5825,5.74,5.92,6.085,6.3,None,None,None
,2017-08-30,4.8875,5.2525,5.4225,5.5825,5.74,5.92,6.085,6.3,None,None,None
,2017-08-31,4.8825,5.2475,5.4125,5.5725,5.725,5.885,6.045,6.225,6.415,6.605,None
,2017-09-01,4.8825,5.2525,5.4275,5.5825,5.72,5.88,6.04,6.215,6.4,6.615,None
,2017-09-04,4.8825,5.2525,5.4275,5.5825,5.72,5.88,6.04,6.215,6.4,6.615,None
,2017-09-05,4.885,5.23,5.395,5.545,5.69,5.845,6,6.165,6.37,6.58,None
,2017-09-06,4.885,5.2375,5.405,5.56,5.71,5.865,6.025,6.195,6.385,6.59,None
,2017-09-07,4.885,5.24,5.41,5.56,5.71,5.86,6.02,6.205,6.385,6.59,None
,2017-09-08,4.885,5.24,5.405,5.555,5.71,5.86,6.025,6.205,6.335,6.525,None
,2017-09-11,4.8925,5.245,5.41,5.59,5.75,5.91,6.075,6.23,6.4,6.59,None
,2017-09-12,4.8925,5.25,5.42,5.585,5.745,5.903,6.067,6.238,6.415,6.61,None
,2017-09-13,4.8925,5.25,5.4,5.565,5.72,5.875,6.028,6.185,6.365,6.56,None
,2017-09-14,4.8925,5.25,5.41,5.565,5.725,5.88,6.04,6.215,6.33,6.47,None
,2017-09-15,4.8925,5.25,5.4125,5.575,5.735,5.89,6.045,6.22,6.33,6.47,None
,2017-09-18,4.8925,5.245,5.4,5.575,5.735,5.895,6.055,6.222,6.35,6.49,None
,2017-09-19,4.8925,5.255,5.4175,5.595,5.755,5.905,6.045,6.222,6.325,6.49,None
,2017-09-20,4.8925,5.265,5.4125,5.5825,5.725,5.87,6.008,6.195,6.325,6.49,None
,2017-09-21,4.8925,5.265,5.4125,5.5825,5.725,5.87,6.008,6.195,6.32,6.48,None
,2017-09-22,4.8925,5.265,5.4125,5.5825,5.725,5.87,6.008,6.185,6.31,6.45,None
,2017-09-25,4.8925,5.265,5.4125,5.5825,5.725,5.87,6.008,6.185,6.285,6.44,None
,2017-09-26,4.8925,5.2575,5.405,5.565,5.72,5.865,5.99,6.147,6.24,6.44,None
,2017-09-27,4.8925,5.265,5.415,5.5875,5.745,5.875,5.988,6.145,6.255,6.395,None
,2017-09-28,4.8925,5.2725,5.425,5.59,5.745,5.885,6.005,6.135,6.26,6.4,None
,2017-09-29,4.8925,5.28,5.455,5.615,5.76,5.9,6.02,6.158,6.27,6.41,None
,2017-10-02,4.8925,5.28,5.455,5.615,5.76,5.9,6.02,6.158,6.28,6.425,None
,2017-10-03,4.8925,5.285,5.4625,5.6225,5.775,5.922,6.05,6.167,6.29,6.435,None
,2017-10-04,4.8925,5.295,5.4725,5.6325,5.785,5.933,6.06,6.178,6.315,6.46,None
,2017-10-05,4.895,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.34,6.49,None
,2017-10-06,4.8925,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.335,6.485,None
,2017-10-09,4.8925,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.325,6.48,None
,2017-10-10,4.8925,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.34,6.485,None
,2017-10-11,4.8925,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.35,6.495,None
,2017-10-12,4.8925,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.345,6.49,None
,2017-10-13,4.8925,5.305,5.48,5.6575,5.825,5.97,6.125,6.225,6.36,6.51,None
,2017-10-16,4.8925,5.295,5.47,5.65,5.825,5.985,6.075,6.285,6.375,6.525,None
,2017-10-17,4.8925,5.2925,5.47,5.65,5.825,5.99,6.14,6.28,6.425,6.56,None
,2017-10-18,4.8925,5.29,5.47,5.66,5.83,5.995,6.145,6.295,6.44,6.58,None
,2017-10-19,4.8925,5.285,5.47,5.66,5.825,5.995,6.14,6.29,6.44,6.585,None
,2017-10-20,4.8925,5.29,5.48,5.665,5.845,6.01,6.165,6.31,6.455,6.6,None
,2017-10-23,4.8925,5.29,5.475,5.665,5.845,6.01,6.165,6.31,6.435,6.58,None
,2017-10-24,4.8925,5.27,5.45,5.645,5.82,5.985,6.14,6.28,6.41,6.585,None
,2017-10-25,4.8925,5.255,5.4375,5.625,5.7925,5.95,6.095,6.24,6.385,6.55,None
,2017-10-26,4.8925,5.265,5.455,5.6375,5.805,5.965,6.105,6.255,6.4,6.545,None
,2017-10-27,4.895,5.275,5.4625,5.6475,5.825,5.98,6.135,6.275,6.425,6.585,None
,2017-10-30,4.895,5.27,5.455,5.64,5.815,5.975,6.12,6.265,6.415,6.575,None
,2017-10-31,4.895,5.27,5.465,5.6475,5.82,5.98,6.125,6.27,6.415,6.575,None
,2017-11-01,4.895,5.275,5.46,5.645,5.825,5.983,6.135,6.275,6.42,6.58,None
,2017-11-02,4.8975,5.27,5.475,5.665,5.84,5.995,6.145,6.29,6.44,6.6,None
,2017-11-03,4.9,5.275,5.475,5.665,5.845,6.005,6.155,6.295,6.45,6.61,None
,2017-11-06,4.9,5.275,5.48,5.67,5.835,6,6.15,6.3,6.455,6.62,None
,2017-11-07,4.9,5.2625,5.46,5.67,5.835,6,6.15,6.3,6.455,6.615,None
,2017-11-08,4.9,5.2625,5.46,5.67,5.835,5.995,6.145,6.3,6.46,6.62,None
,2017-11-09,4.9,5.2625,5.455,5.665,5.825,5.99,6.135,6.29,6.45,6.61,None
,2017-11-10,4.9,5.2625,5.455,5.665,5.825,5.988,6.135,6.29,6.445,6.61,None
,2017-11-13,4.9,5.2625,5.475,5.665,5.83,5.985,6.145,6.295,6.44,6.61,None
,2017-11-14,4.9,5.2625,5.45,5.66,5.825,5.985,6.13,6.29,6.445,6.605,None
,2017-11-15,4.9,5.26,5.4575,5.655,5.81,5.975,6.115,6.275,6.425,6.585,None
,2017-11-16,4.9,5.2625,5.4825,5.695,5.865,6.03,6.18,6.33,6.47,6.625,None
,2017-11-17,4.9,5.265,5.48,5.695,5.87,6.02,6.17,6.325,6.465,6.615,None
,2017-11-20,4.9,5.265,5.4875,5.695,5.87,6.025,6.175,6.325,6.465,6.62,None
,2017-11-21,4.9,5.26,5.505,5.715,5.895,6.05,6.205,6.35,6.495,6.65,None
,2017-11-22,4.9,5.26,5.5,5.715,5.895,6.05,6.205,6.35,6.495,6.65,None
,2017-11-23,4.9,5.26,5.5,5.715,5.895,6.05,6.205,6.35,6.495,6.65,None
,2017-11-24,4.9,5.26,5.5,5.715,5.9025,6.06,6.215,6.358,6.5,6.655,None
,2017-11-27,4.9,5.255,5.5,5.715,5.9,6.055,6.21,6.355,6.5,6.655,None
,2017-11-28,4.9,5.265,5.51,5.735,5.925,6.08,6.245,6.38,6.555,6.71,None
,2017-11-29,4.9,5.2675,5.5175,5.755,5.965,6.142,6.308,6.455,6.605,6.75,None
,2017-11-30,4.9,5.275,5.5325,5.775,5.99,6.165,6.338,6.495,6.64,6.79,None
,2017-12-01,4.9,5.27,5.53,5.765,5.975,6.15,6.32,6.48,6.635,6.785,None
,2017-12-04,4.9,5.26,5.53,5.79,6.005,6.185,6.35,6.51,6.645,6.795,None
,2017-12-05,4.9,5.265,5.5325,5.785,6.005,6.185,6.345,6.51,6.65,6.795,None
,2017-12-06,4.9,5.245,5.53,5.785,6.005,6.185,6.34,6.51,6.65,6.795,None
,2017-12-07,4.905,5.2525,5.53,5.79,6.01,6.188,6.345,6.515,6.655,6.805,None
,2017-12-08,4.905,5.245,5.535,5.815,6.05,6.23,6.392,6.555,6.7,6.85,None
,2017-12-11,4.8975,5.2325,5.535,5.815,6.06,6.24,6.405,6.565,6.71,6.865,None
,2017-12-12,4.8975,5.255,5.575,5.875,6.12,6.31,6.49,6.635,6.795,6.945,None
,2017-12-13,4.8975,5.225,5.55,5.8525,6.115,6.3,6.445,6.595,6.735,6.915,None
,2017-12-14,4.8975,5.22,5.5425,5.8475,6.095,6.28,6.415,6.575,6.725,6.905,None
,2017-12-15,4.8975,5.235,5.56,5.86,6.13,6.32,6.465,6.61,6.75,6.935,None
,2017-12-18,4.8975,5.24,5.565,5.87,6.145,6.335,6.485,6.625,6.76,6.895,None
,2017-12-19,4.8975,5.24,5.565,5.865,6.135,6.325,6.475,6.615,6.75,6.88,None
,2017-12-20,4.8975,5.24,5.56,5.8625,6.135,6.32,6.47,6.615,6.745,6.875,None
,2017-12-21,4.8975,5.2425,5.565,5.87,6.14,6.33,6.485,6.62,6.75,6.88,None
,2017-12-22,4.8975,5.24,5.5625,5.865,6.135,6.325,6.475,6.615,6.75,6.885,None
,2017-12-25,4.8975,5.24,5.5625,5.865,6.135,6.325,6.475,6.615,6.75,6.885,None
,2017-12-26,4.895,5.235,5.56,5.865,6.135,6.325,6.475,6.615,6.75,6.88,None
,2017-12-27,4.895,5.235,5.56,5.86,6.13,6.32,6.47,6.61,6.745,6.88,None
